login,type,key,timestamp,inputlogin,type,key,timestamp,input
Test1,keyup,i,1554404705651,field_tvanilla
Test1,keydown,n,1554404705760,field_tvanilla
Test1,keyup,n,1554404705832,field_tvanilla
Test1,keydown, ,1554404705901,field_tvanilla
Test1,keyup, ,1554404705993,field_tvanilla
Test1,keydown,Shift,1554404706246,field_tvanilla
Test1,keydown,J,1554404706377,field_tvanilla
Test1,keyup,Shift,1554404706418,field_tvanilla
Test1,keyup,j,1554404706448,field_tvanilla
Test1,keydown,a,1554404706497,field_tvanilla
Test1,keyup,a,1554404706589,field_tvanilla
Test1,keydown,v,1554404706762,field_tvanilla
Test1,keyup,v,1554404706845,field_tvanilla
Test1,keydown,a,1554404706912,field_tvanilla
Test1,keyup,a,1554404707005,field_tvanilla
Test1,keydown,s,1554404707159,field_tvanilla
Test1,keyup,s,1554404707263,field_tvanilla
login,type,key,timestamp,input
,keydown,Shift,1554404716504,field1
,keydown,T,1554404716900,field1
,keyup,T,1554404716979,field1
,keydown,E,1554404717039,field1
,keyup,Shift,1554404717043,field1
,keyup,e,1554404717141,field1
,keydown,Backspace,1554404727060,field1
,keyup,Backspace,1554404727121,field1
,keydown,s,1554404727180,field1
,keyup,s,1554404727274,field1
,keydown,Backspace,1554404727665,field1
,keyup,Backspace,1554404727739,field1
,keydown,e,1554404728081,field1
,keyup,e,1554404728162,field1
,keydown,s,1554404728294,field1
,keyup,s,1554404728376,field1
,keydown,t,1554404728395,field1
,keyup,t,1554404728476,field1
,keydown, ,1554404729216,field1
,keyup, ,1554404729280,field1
,keydown,Backspace,1554404729562,field1
,keyup,Backspace,1554404729642,field1
,keydown,2,1554404730210,field1
,keyup,2,1554404730325,field1
,keydown,Backspace,1554404849902,field1
,keyup,Backspace,1554404849964,field1
,keydown,Backspace,1554404850054,field1
,keyup,Backspace,1554404850145,field1
,keydown,Backspace,1554404850216,field1
,keyup,Backspace,1554404850296,field1
login,type,key,timestamp,input
Jane1,keydown,Shift,1554405020291,field_hello
Jane1,keydown,H,1554405020464,field_hello
Jane1,keyup,H,1554405020533,field_hello
Jane1,keyup,Shift,1554405020553,field_hello
Jane1,keydown,e,1554405020784,field_hello
Jane1,keyup,e,1554405020870,field_hello
Jane1,keydown,l,1554405021788,field_hello
Jane1,keyup,l,1554405021858,field_hello
Jane1,keydown,l,1554405021962,field_hello
Jane1,keyup,l,1554405022045,field_hello
Jane1,keydown,o,1554405022163,field_hello
Jane1,keyup,o,1554405022247,field_hello
Jane1,keydown,Shift,1554405029306,field_textarea
Jane1,keydown,A,1554405029398,field_textarea
Jane1,keyup,A,1554405029472,field_textarea
Jane1,keyup,Shift,1554405029475,field_textarea
Jane1,keydown, ,1554405029681,field_textarea
Jane1,keyup, ,1554405029722,field_textarea
Jane1,keydown,p,1554405030666,field_textarea
Jane1,keyup,p,1554405030727,field_textarea
Jane1,keydown,r,1554405030775,field_textarea
Jane1,keyup,r,1554405030837,field_textarea
Jane1,keydown,o,1554405030905,field_textarea
Jane1,keyup,o,1554405030970,field_textarea
Jane1,keydown,g,1554405031059,field_textarea
Jane1,keyup,g,1554405031111,field_textarea
Jane1,keydown,r,1554405031260,field_textarea
Jane1,keyup,r,1554405031302,field_textarea
Jane1,keydown,a,1554405031568,field_textarea
Jane1,keyup,a,1554405031619,field_textarea
login,type,key,timestamp,input
Jane1,keydown,m,1554405031748,field_textarea
Jane1,keyup,m,1554405031809,field_textarea
Jane1,keydown,m,1554405031888,field_textarea
Jane1,keyup,m,1554405031964,field_textarea
Jane1,keydown,e,1554405031993,field_textarea
Jane1,keyup,e,1554405032034,field_textarea
Jane1,keydown,r,1554405032155,field_textarea
Jane1,keyup,r,1554405032205,field_textarea
Jane1,keydown,",",1554405032572,field_textarea
Jane1,keyup,",",1554405032634,field_textarea
Jane1,keydown, ,1554405032696,field_textarea
Jane1,keyup, ,1554405032759,field_textarea
Jane1,keydown,d,1554405033430,field_textarea
Jane1,keyup,d,1554405033496,field_textarea
Jane1,keydown,e,1554405033665,field_textarea
Jane1,keyup,e,1554405033716,field_textarea
Jane1,keydown,v,1554405034242,field_textarea
Jane1,keyup,v,1554405034304,field_textarea
Jane1,keydown,e,1554405034402,field_textarea
Jane1,keyup,e,1554405034467,field_textarea
Jane1,keydown,l,1554405034778,field_textarea
Jane1,keyup,l,1554405034830,field_textarea
Jane1,keydown,o,1554405034962,field_textarea
Jane1,keyup,o,1554405035034,field_textarea
Jane1,keydown,p,1554405035123,field_textarea
Jane1,keyup,p,1554405035215,field_textarea
Jane1,keydown,e,1554405035283,field_textarea
Jane1,keyup,e,1554405035336,field_textarea
Jane1,keydown,r,1554405035458,field_textarea
Jane1,keyup,r,1554405035529,field_textarea
login,type,key,timestamp,input
Jane1,keydown,",",1554405036225,field_textarea
Jane1,keyup,",",1554405036307,field_textarea
Jane1,keydown, ,1554405036386,field_textarea
Jane1,keyup, ,1554405036439,field_textarea
Jane1,keydown,c,1554405036723,field_textarea
Jane1,keyup,c,1554405036776,field_textarea
Jane1,keydown,o,1554405036863,field_textarea
Jane1,keyup,o,1554405036935,field_textarea
Jane1,keydown,e,1554405037198,field_textarea
Jane1,keyup,e,1554405037251,field_textarea
Jane1,keydown,r,1554405037389,field_textarea
Jane1,keyup,r,1554405037464,field_textarea
Jane1,keydown, ,1554405037565,field_textarea
Jane1,keyup, ,1554405037627,field_textarea
Jane1,keydown,o,1554405038322,field_textarea
Jane1,keyup,o,1554405038383,field_textarea
Jane1,keydown,r,1554405038463,field_textarea
Jane1,keyup,r,1554405038527,field_textarea
Jane1,keydown, ,1554405038626,field_textarea
Jane1,keyup, ,1554405038718,field_textarea
Jane1,keydown,s,1554405038767,field_textarea
Jane1,keyup,s,1554405038828,field_textarea
Jane1,keydown,o,1554405038938,field_textarea
Jane1,keyup,o,1554405039013,field_textarea
Jane1,keydown,f,1554405039263,field_textarea
Jane1,keyup,f,1554405039314,field_textarea
Jane1,keydown,t,1554405039454,field_textarea
Jane1,keyup,t,1554405039508,field_textarea
Jane1,keydown,w,1554405039718,field_textarea
Jane1,keyup,w,1554405039780,field_textarea
login,type,key,timestamp,input
Jane1,keydown,a,1554405039930,field_textarea
Jane1,keyup,a,1554405039985,field_textarea
Jane1,keydown,r,1554405040174,field_textarea
Jane1,keyup,r,1554405040236,field_textarea
Jane1,keydown,e,1554405040386,field_textarea
Jane1,keyup,e,1554405040448,field_textarea
Jane1,keydown, ,1554405040521,field_textarea
Jane1,keyup, ,1554405040573,field_textarea
Jane1,keydown,e,1554405041240,field_textarea
Jane1,keyup,e,1554405041320,field_textarea
Jane1,keydown,n,1554405041430,field_textarea
Jane1,keyup,n,1554405041517,field_textarea
Jane1,keydown,g,1554405041827,field_textarea
Jane1,keyup,g,1554405041888,field_textarea
Jane1,keydown,i,1554405042001,field_textarea
Jane1,keyup,i,1554405042093,field_textarea
Jane1,keydown,n,1554405042192,field_textarea
Jane1,keyup,n,1554405042264,field_textarea
Jane1,keydown,e,1554405042324,field_textarea
Jane1,keyup,e,1554405042375,field_textarea
Jane1,keydown,e,1554405042433,field_textarea
Jane1,keyup,e,1554405042518,field_textarea
Jane1,keydown,r,1554405042639,field_textarea
Jane1,keyup,r,1554405042709,field_textarea
Jane1,keydown, ,1554405042939,field_textarea
Jane1,keyup, ,1554405043004,field_textarea
Jane1,keydown,i,1554405043426,field_textarea
Jane1,keyup,i,1554405043511,field_textarea
Jane1,keydown,s,1554405043550,field_textarea
Jane1,keyup,s,1554405043612,field_textarea
login,type,key,timestamp,input
Jane1,keydown, ,1554405043731,field_textarea
Jane1,keyup, ,1554405043813,field_textarea
Jane1,keydown,a,1554405043892,field_textarea
Jane1,keyup,a,1554405043956,field_textarea
Jane1,keydown, ,1554405043984,field_textarea
Jane1,keyup, ,1554405044079,field_textarea
Jane1,keydown,p,1554405044522,field_textarea
Jane1,keyup,p,1554405044576,field_textarea
Jane1,keydown,e,1554405044634,field_textarea
Jane1,keyup,e,1554405044696,field_textarea
Jane1,keydown,r,1554405044805,field_textarea
Jane1,keyup,r,1554405044887,field_textarea
Jane1,keydown,s,1554405045491,field_textarea
Jane1,keyup,s,1554405045555,field_textarea
Jane1,keydown,o,1554405045594,field_textarea
Jane1,keyup,o,1554405045685,field_textarea
Jane1,keydown,n,1554405046271,field_textarea
Jane1,keyup,n,1554405046342,field_textarea
Jane1,keydown, ,1554405046472,field_textarea
Jane1,keyup, ,1554405046548,field_textarea
Jane1,keydown,w,1554405046598,field_textarea
Jane1,keyup,w,1554405046660,field_textarea
Jane1,keydown,h,1554405046839,field_textarea
Jane1,keyup,h,1554405046920,field_textarea
Jane1,keydown,o,1554405047025,field_textarea
Jane1,keyup,o,1554405047135,field_textarea
Jane1,keydown, ,1554405047204,field_textarea
Jane1,keyup, ,1554405047246,field_textarea
Jane1,keydown,c,1554405047405,field_textarea
Jane1,keyup,c,1554405047467,field_textarea
login,type,key,timestamp,input
Jane1,keydown,r,1554405047571,field_textarea
Jane1,keyup,r,1554405047643,field_textarea
Jane1,keydown,e,1554405047692,field_textarea
Jane1,keyup,e,1554405047743,field_textarea
Jane1,keydown,a,1554405047922,field_textarea
Jane1,keyup,a,1554405047964,field_textarea
Jane1,keydown,t,1554405048013,field_textarea
Jane1,keyup,t,1554405048098,field_textarea
Jane1,keydown,e,1554405048177,field_textarea
Jane1,keyup,e,1554405048229,field_textarea
Jane1,keydown,s,1554405048388,field_textarea
Jane1,keyup,s,1554405048450,field_textarea
Jane1,keydown, ,1554405048542,field_textarea
Jane1,keyup, ,1554405048613,field_textarea
Jane1,keydown,c,1554405049533,field_textarea
Jane1,keyup,c,1554405049587,field_textarea
Jane1,keydown,o,1554405049685,field_textarea
Jane1,keyup,o,1554405049777,field_textarea
Jane1,keydown,m,1554405049917,field_textarea
Jane1,keyup,m,1554405050008,field_textarea
Jane1,keydown,p,1554405050241,field_textarea
Jane1,keyup,p,1554405050333,field_textarea
Jane1,keydown,u,1554405050577,field_textarea
Jane1,keyup,u,1554405050652,field_textarea
Jane1,keydown,t,1554405050989,field_textarea
Jane1,keyup,t,1554405051054,field_textarea
Jane1,keydown,e,1554405051233,field_textarea
Jane1,keyup,e,1554405051285,field_textarea
Jane1,keydown,r,1554405051415,field_textarea
Jane1,keyup,r,1554405051465,field_textarea
login,type,key,timestamp,input
Jane1,keydown, ,1554405051561,field_textarea
Jane1,keyup, ,1554405051620,field_textarea
Jane1,keydown,s,1554405051699,field_textarea
Jane1,keyup,s,1554405051761,field_textarea
Jane1,keydown,o,1554405051860,field_textarea
Jane1,keyup,o,1554405051932,field_textarea
Jane1,keydown,f,1554405052022,field_textarea
Jane1,keyup,f,1554405052057,field_textarea
Jane1,keydown,t,1554405052226,field_textarea
Jane1,keyup,t,1554405052287,field_textarea
Jane1,keydown,w,1554405052562,field_textarea
Jane1,keyup,w,1554405052624,field_textarea
Jane1,keydown,a,1554405052783,field_textarea
Jane1,keyup,a,1554405052835,field_textarea
Jane1,keydown,r,1554405052934,field_textarea
Jane1,keyup,r,1554405053015,field_textarea
Jane1,keydown,e,1554405053058,field_textarea
Jane1,keyup,e,1554405053120,field_textarea
Jane1,keydown,.,1554405054165,field_textarea
Jane1,keyup,.,1554405054208,field_textarea
Jane1,keydown, ,1554405054276,field_textarea
Jane1,keyup, ,1554405054348,field_textarea
Jane1,keydown,Shift,1554405054407,field_textarea
Jane1,keydown,T,1554405054571,field_textarea
Jane1,keyup,Shift,1554405054592,field_textarea
Jane1,keyup,t,1554405054622,field_textarea
Jane1,keydown,h,1554405054912,field_textarea
Jane1,keyup,h,1554405054974,field_textarea
Jane1,keydown,e,1554405055066,field_textarea
Jane1,keyup,e,1554405055118,field_textarea
login,type,key,timestamp,input
Jane1,keydown, ,1554405055166,field_textarea
Jane1,keyup, ,1554405055249,field_textarea
Jane1,keydown,t,1554405055489,field_textarea
Jane1,keyup,t,1554405055550,field_textarea
Jane1,keydown,e,1554405055615,field_textarea
Jane1,keyup,e,1554405055686,field_textarea
Jane1,keydown,r,1554405056443,field_textarea
Jane1,keyup,r,1554405056484,field_textarea
Jane1,keydown,m,1554405056577,field_textarea
Jane1,keyup,m,1554405056654,field_textarea
Jane1,keydown, ,1554405056740,field_textarea
Jane1,keyup, ,1554405056800,field_textarea
Jane1,keydown,c,1554405057275,field_textarea
Jane1,keyup,c,1554405057339,field_textarea
Jane1,keydown,o,1554405057405,field_textarea
Jane1,keyup,o,1554405057497,field_textarea
Jane1,keydown,m,1554405057589,field_textarea
Jane1,keyup,m,1554405057671,field_textarea
Jane1,keydown,p,1554405057991,field_textarea
Jane1,keyup,p,1554405058087,field_textarea
Jane1,keydown,u,1554405058275,field_textarea
Jane1,keyup,u,1554405058338,field_textarea
Jane1,keydown,t,1554405058547,field_textarea
Jane1,keyup,t,1554405058611,field_textarea
Jane1,keydown,e,1554405058661,field_textarea
Jane1,keyup,e,1554405058723,field_textarea
Jane1,keydown,r,1554405058842,field_textarea
Jane1,keyup,r,1554405058904,field_textarea
Jane1,keydown, ,1554405058973,field_textarea
Jane1,keyup, ,1554405059055,field_textarea
login,type,key,timestamp,input
Jane1,keydown,p,1554405059258,field_textarea
Jane1,keyup,p,1554405059319,field_textarea
Jane1,keydown,r,1554405059379,field_textarea
Jane1,keyup,r,1554405059440,field_textarea
Jane1,keydown,o,1554405059479,field_textarea
Jane1,keyup,o,1554405059571,field_textarea
Jane1,keydown,g,1554405059734,field_textarea
Jane1,keyup,g,1554405059786,field_textarea
Jane1,keydown,r,1554405059946,field_textarea
Jane1,keyup,r,1554405060008,field_textarea
Jane1,keydown,a,1554405060230,field_textarea
Jane1,keyup,a,1554405060282,field_textarea
Jane1,keydown,m,1554405060351,field_textarea
Jane1,keyup,m,1554405060402,field_textarea
Jane1,keydown,m,1554405060491,field_textarea
Jane1,keyup,m,1554405060573,field_textarea
Jane1,keydown,e,1554405060615,field_textarea
Jane1,keyup,e,1554405060668,field_textarea
Jane1,keydown,r,1554405060788,field_textarea
Jane1,keyup,r,1554405060859,field_textarea
Jane1,keydown, ,1554405060898,field_textarea
Jane1,keyup, ,1554405060961,field_textarea
Jane1,keydown,c,1554405061641,field_textarea
Jane1,keyup,c,1554405061703,field_textarea
Jane1,keydown,a,1554405061882,field_textarea
Jane1,keyup,a,1554405061954,field_textarea
Jane1,keydown,n,1554405062013,field_textarea
Jane1,keyup,n,1554405062085,field_textarea
Jane1,keydown, ,1554405062179,field_textarea
Jane1,keyup, ,1554405062269,field_textarea
login,type,key,timestamp,input
Jane1,keydown,r,1554405062519,field_textarea
Jane1,keyup,r,1554405062581,field_textarea
Jane1,keydown,e,1554405062674,field_textarea
Jane1,keyup,e,1554405062745,field_textarea
Jane1,keydown,f,1554405062885,field_textarea
Jane1,keyup,f,1554405062947,field_textarea
Jane1,keydown,e,1554405063066,field_textarea
Jane1,keyup,e,1554405063131,field_textarea
Jane1,keydown,r,1554405063232,field_textarea
Jane1,keyup,r,1554405063304,field_textarea
Jane1,keydown, ,1554405063367,field_textarea
Jane1,keyup, ,1554405063424,field_textarea
Jane1,keydown,t,1554405063977,field_textarea
Jane1,keyup,t,1554405064030,field_textarea
Jane1,keydown,o,1554405064202,field_textarea
Jane1,keyup,o,1554405064275,field_textarea
Jane1,keydown, ,1554405064345,field_textarea
Jane1,keyup, ,1554405064395,field_textarea
Jane1,keydown,a,1554405065234,field_textarea
Jane1,keyup,a,1554405065295,field_textarea
Jane1,keydown, ,1554405065414,field_textarea
Jane1,keyup, ,1554405065466,field_textarea
Jane1,keydown,s,1554405065606,field_textarea
Jane1,keyup,s,1554405065651,field_textarea
Jane1,keydown,p,1554405065820,field_textarea
Jane1,keyup,p,1554405065892,field_textarea
Jane1,keydown,e,1554405065930,field_textarea
Jane1,keyup,e,1554405065982,field_textarea
Jane1,keydown,c,1554405066197,field_textarea
Jane1,keyup,c,1554405066248,field_textarea
login,type,key,timestamp,input
Jane1,keydown,i,1554405066317,field_textarea
Jane1,keyup,i,1554405066379,field_textarea
Jane1,keydown,a,1554405066498,field_textarea
Jane1,keyup,a,1554405066550,field_textarea
Jane1,keydown,l,1554405066569,field_textarea
Jane1,keyup,l,1554405066655,field_textarea
Jane1,keydown,i,1554405066784,field_textarea
Jane1,keyup,i,1554405066835,field_textarea
Jane1,keydown,s,1554405066915,field_textarea
Jane1,keyup,s,1554405066976,field_textarea
Jane1,keydown,t,1554405067076,field_textarea
Jane1,keyup,t,1554405067141,field_textarea
Jane1,keydown, ,1554405068440,field_textarea
Jane1,keyup, ,1554405068501,field_textarea
Jane1,keydown,i,1554405068643,field_textarea
Jane1,keyup,i,1554405068725,field_textarea
Jane1,keydown,n,1554405068824,field_textarea
Jane1,keyup,n,1554405068907,field_textarea
Jane1,keydown, ,1554405069026,field_textarea
Jane1,keyup, ,1554405069101,field_textarea
Jane1,keydown,o,1554405069321,field_textarea
Jane1,keyup,o,1554405069383,field_textarea
Jane1,keydown,n,1554405069532,field_textarea
Jane1,keyup,n,1554405069625,field_textarea
Jane1,keydown,e,1554405069697,field_textarea
Jane1,keyup,e,1554405069758,field_textarea
Jane1,keydown, ,1554405069797,field_textarea
Jane1,keyup, ,1554405069859,field_textarea
Jane1,keydown,a,1554405069978,field_textarea
Jane1,keyup,a,1554405070030,field_textarea
login,type,key,timestamp,input
Jane1,keydown,r,1554405070109,field_textarea
Jane1,keyup,r,1554405070163,field_textarea
Jane1,keydown,e,1554405070274,field_textarea
Jane1,keyup,e,1554405070358,field_textarea
Jane1,keydown,a,1554405070485,field_textarea
Jane1,keyup,a,1554405070550,field_textarea
Jane1,keydown, ,1554405071023,field_textarea
Jane1,keyup, ,1554405071116,field_textarea
Jane1,keydown,o,1554405071419,field_textarea
Jane1,keyup,o,1554405071482,field_textarea
Jane1,keydown,f,1554405071590,field_textarea
Jane1,keyup,f,1554405071657,field_textarea
Jane1,keydown, ,1554405071788,field_textarea
Jane1,keyup, ,1554405071848,field_textarea
Jane1,keydown,c,1554405071967,field_textarea
Jane1,keyup,c,1554405072029,field_textarea
Jane1,keydown,o,1554405072160,field_textarea
Jane1,keyup,o,1554405072243,field_textarea
Jane1,keydown,m,1554405072364,field_textarea
Jane1,keyup,m,1554405072454,field_textarea
Jane1,keydown,p,1554405072583,field_textarea
Jane1,keyup,p,1554405072667,field_textarea
Jane1,keydown,u,1554405072848,field_textarea
Jane1,keyup,u,1554405072929,field_textarea
Jane1,keydown,t,1554405073214,field_textarea
Jane1,keyup,t,1554405073284,field_textarea
Jane1,keydown,e,1554405073343,field_textarea
Jane1,keyup,e,1554405073404,field_textarea
Jane1,keydown,r,1554405073524,field_textarea
Jane1,keyup,r,1554405073605,field_textarea
login,type,key,timestamp,input
Jane1,keydown,s,1554405073830,field_textarea
Jane1,keyup,s,1554405073882,field_textarea
Jane1,keydown,",",1554405074741,field_textarea
Jane1,keyup,",",1554405074833,field_textarea
Jane1,keydown, ,1554405074861,field_textarea
Jane1,keyup, ,1554405074943,field_textarea
Jane1,keydown,o,1554405075945,field_textarea
Jane1,keyup,o,1554405076027,field_textarea
Jane1,keydown,r,1554405076471,field_textarea
Jane1,keyup,r,1554405076525,field_textarea
Jane1,keydown, ,1554405076592,field_textarea
Jane1,keyup, ,1554405076654,field_textarea
Jane1,keydown,t,1554405076727,field_textarea
Jane1,keyup,t,1554405076780,field_textarea
Jane1,keydown,o,1554405076909,field_textarea
Jane1,keyup,o,1554405076960,field_textarea
Jane1,keydown, ,1554405077467,field_textarea
Jane1,keyup, ,1554405077548,field_textarea
Jane1,keydown,a,1554405077637,field_textarea
Jane1,keyup,a,1554405077715,field_textarea
Jane1,keydown, ,1554405077760,field_textarea
Jane1,keyup, ,1554405077833,field_textarea
Jane1,keydown,g,1554405078132,field_textarea
Jane1,keyup,g,1554405078184,field_textarea
Jane1,keydown,e,1554405078277,field_textarea
Jane1,keyup,e,1554405078328,field_textarea
Jane1,keydown,n,1554405078367,field_textarea
Jane1,keyup,n,1554405078449,field_textarea
Jane1,keydown,e,1554405078508,field_textarea
Jane1,keyup,e,1554405078561,field_textarea
login,type,key,timestamp,input
Jane1,keydown,r,1554405078670,field_textarea
Jane1,keyup,r,1554405078734,field_textarea
Jane1,keydown,a,1554405078843,field_textarea
Jane1,keyup,a,1554405078904,field_textarea
Jane1,keydown,l,1554405079073,field_textarea
Jane1,keyup,l,1554405079165,field_textarea
Jane1,keydown,i,1554405079267,field_textarea
Jane1,keyup,i,1554405079339,field_textarea
Jane1,keydown,s,1554405079794,field_textarea
Jane1,keyup,s,1554405079866,field_textarea
Jane1,keydown,t,1554405079925,field_textarea
Jane1,keyup,t,1554405080017,field_textarea
Jane1,keydown, ,1554405080230,field_textarea
Jane1,keyup, ,1554405080291,field_textarea
Jane1,keydown,w,1554405080829,field_textarea
Jane1,keyup,w,1554405080890,field_textarea
Jane1,keydown,h,1554405080969,field_textarea
Jane1,keyup,h,1554405081081,field_textarea
Jane1,keydown,o,1554405081214,field_textarea
Jane1,keydown, ,1554405081324,field_textarea
Jane1,keyup,o,1554405081328,field_textarea
Jane1,keyup, ,1554405081385,field_textarea
Jane1,keydown,w,1554405081625,field_textarea
Jane1,keyup,w,1554405081687,field_textarea
Jane1,keydown,r,1554405081984,field_textarea
Jane1,keyup,r,1554405082034,field_textarea
Jane1,keydown,i,1554405082103,field_textarea
Jane1,keyup,i,1554405082185,field_textarea
Jane1,keydown,t,1554405082247,field_textarea
Jane1,keyup,t,1554405082298,field_textarea
login,type,key,timestamp,input
Jane1,keydown,e,1554405082447,field_textarea
Jane1,keyup,e,1554405082510,field_textarea
Jane1,keydown,s,1554405082699,field_textarea
Jane1,keyup,s,1554405082765,field_textarea
Jane1,keydown, ,1554405082824,field_textarea
Jane1,keyup, ,1554405082885,field_textarea
Jane1,keydown,c,1554405083521,field_textarea
Jane1,keyup,c,1554405083572,field_textarea
Jane1,keydown,o,1554405083683,field_textarea
Jane1,keyup,o,1554405083768,field_textarea
Jane1,keydown,d,1554405083827,field_textarea
Jane1,keyup,d,1554405083878,field_textarea
Jane1,keydown,e,1554405083987,field_textarea
Jane1,keyup,e,1554405084049,field_textarea
Jane1,keydown, ,1554405084108,field_textarea
Jane1,keyup, ,1554405084179,field_textarea
Jane1,keydown,f,1554405084263,field_textarea
Jane1,keyup,f,1554405084325,field_textarea
Jane1,keydown,o,1554405084386,field_textarea
Jane1,keyup,o,1554405084465,field_textarea
Jane1,keydown,r,1554405084576,field_textarea
Jane1,keyup,r,1554405084626,field_textarea
Jane1,keydown, ,1554405085009,field_textarea
Jane1,keyup, ,1554405085105,field_textarea
Jane1,keydown,m,1554405085903,field_textarea
Jane1,keyup,m,1554405085994,field_textarea
Jane1,keydown,a,1554405086173,field_textarea
Jane1,keyup,a,1554405086238,field_textarea
Jane1,keydown,n,1554405086326,field_textarea
Jane1,keyup,n,1554405086408,field_textarea
login,type,key,timestamp,input
Jane1,keydown,y,1554405086578,field_textarea
Jane1,keyup,y,1554405086639,field_textarea
Jane1,keydown, ,1554405086744,field_textarea
Jane1,keyup, ,1554405086796,field_textarea
Jane1,keydown,k,1554405087593,field_textarea
Jane1,keyup,k,1554405087665,field_textarea
Jane1,keydown,i,1554405087808,field_textarea
Jane1,keyup,i,1554405087889,field_textarea
Jane1,keydown,n,1554405088041,field_textarea
Jane1,keyup,n,1554405088121,field_textarea
Jane1,keydown,d,1554405088283,field_textarea
Jane1,keyup,d,1554405088346,field_textarea
Jane1,keydown,s,1554405088455,field_textarea
Jane1,keyup,s,1554405088546,field_textarea
Jane1,keydown, ,1554405088565,field_textarea
Jane1,keyup, ,1554405088647,field_textarea
Jane1,keydown,o,1554405088831,field_textarea
Jane1,keyup,o,1554405088903,field_textarea
Jane1,keydown,f,1554405088972,field_textarea
Jane1,keyup,f,1554405089033,field_textarea
Jane1,keydown, ,1554405089153,field_textarea
Jane1,keyup, ,1554405089235,field_textarea
Jane1,keydown,s,1554405089327,field_textarea
Jane1,keyup,s,1554405089389,field_textarea
Jane1,keydown,o,1554405089488,field_textarea
Jane1,keyup,o,1554405089560,field_textarea
Jane1,keydown,f,1554405089659,field_textarea
Jane1,keyup,f,1554405089713,field_textarea
Jane1,keydown,t,1554405089843,field_textarea
Jane1,keyup,t,1554405089905,field_textarea
login,type,key,timestamp,input
Jane1,keydown,w,1554405090135,field_textarea
Jane1,keyup,w,1554405090187,field_textarea
Jane1,keydown,a,1554405090360,field_textarea
Jane1,keyup,a,1554405090422,field_textarea
Jane1,keydown,r,1554405090470,field_textarea
Jane1,keyup,r,1554405090532,field_textarea
Jane1,keydown,e,1554405090641,field_textarea
Jane1,keyup,e,1554405090703,field_textarea
Jane1,keydown,.,1554405091763,field_textarea
Jane1,keyup,.,1554405091804,field_textarea
Jane1,keydown,Shift,1554405096030,field_trump
Jane1,keydown,D,1554405096150,field_trump
Jane1,keyup,Shift,1554405096181,field_trump
Jane1,keyup,d,1554405096201,field_trump
Jane1,keydown,o,1554405096405,field_trump
Jane1,keyup,o,1554405096476,field_trump
Jane1,keydown,n,1554405096637,field_trump
Jane1,keyup,n,1554405096718,field_trump
Jane1,keydown,a,1554405096812,field_trump
Jane1,keyup,a,1554405096853,field_trump
Jane1,keydown,l,1554405097174,field_trump
Jane1,keyup,l,1554405097235,field_trump
Jane1,keydown,d,1554405097338,field_trump
Jane1,keyup,d,1554405097379,field_trump
Jane1,keydown, ,1554405097499,field_trump
Jane1,keyup, ,1554405097550,field_trump
Jane1,keydown,Shift,1554405098227,field_trump
Jane1,keydown,T,1554405098441,field_trump
Jane1,keyup,T,1554405098494,field_trump
Jane1,keyup,Shift,1554405098495,field_trump
login,type,key,timestamp,input
Jane1,keydown,r,1554405098652,field_trump
Jane1,keyup,r,1554405098714,field_trump
Jane1,keydown,u,1554405098827,field_trump
Jane1,keyup,u,1554405098900,field_trump
Jane1,keydown,m,1554405099209,field_trump
Jane1,keyup,m,1554405099280,field_trump
Jane1,keydown,p,1554405099483,field_trump
Jane1,keyup,p,1554405099555,field_trump
Jane1,keydown, ,1554405099645,field_trump
Jane1,keyup, ,1554405099705,field_trump
Jane1,keydown,i,1554405099900,field_trump
Jane1,keyup,i,1554405099964,field_trump
Jane1,keydown,s,1554405100071,field_trump
Jane1,keyup,s,1554405100121,field_trump
Jane1,keydown, ,1554405100241,field_trump
Jane1,keyup, ,1554405100315,field_trump
Jane1,keydown,t,1554405100788,field_trump
Jane1,keyup,t,1554405100861,field_trump
Jane1,keydown,h,1554405100942,field_trump
Jane1,keyup,h,1554405101003,field_trump
Jane1,keydown,e,1554405101073,field_trump
Jane1,keyup,e,1554405101124,field_trump
Jane1,keydown, ,1554405101214,field_trump
Jane1,keyup, ,1554405101295,field_trump
Jane1,keydown,b,1554405101458,field_trump
Jane1,keyup,b,1554405101511,field_trump
Jane1,keydown,e,1554405101559,field_trump
Jane1,keyup,e,1554405101610,field_trump
Jane1,keydown,s,1554405101790,field_trump
Jane1,keyup,s,1554405101845,field_trump
login,type,key,timestamp,input
Jane1,keydown,t,1554405101905,field_trump
Jane1,keyup,t,1554405101975,field_trump
Jane1,keydown, ,1554405102106,field_trump
Jane1,keyup, ,1554405102137,field_trump
Jane1,keydown,p,1554405102624,field_trump
Jane1,keyup,p,1554405102674,field_trump
Jane1,keydown,r,1554405102795,field_trump
Jane1,keyup,r,1554405102859,field_trump
Jane1,keydown,e,1554405102969,field_trump
Jane1,keyup,e,1554405103040,field_trump
Jane1,keydown,s,1554405103202,field_trump
Jane1,keyup,s,1554405103271,field_trump
Jane1,keydown,i,1554405103344,field_trump
Jane1,keyup,i,1554405103415,field_trump
Jane1,keydown,d,1554405103696,field_trump
Jane1,keyup,d,1554405103747,field_trump
Jane1,keydown,e,1554405103860,field_trump
Jane1,keyup,e,1554405103914,field_trump
